#Wave,F560W,F770W,F1000W,F1130W,F1280W,F1500W,F1800W,F2100W,F2550W
#micron,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot
7.827,0,0.3893,0,0,0,0,0,0,0
7.832,0,0.3896,0,0,0,0,0,0,0
7.838,0,0.3899,0,0,0,0,0,0,0
7.844,0,0.3901,0,0,0,0,0,0,0
7.85,0,0.3903,0,0,0,0,0,0,0
7.856,0,0.3905,0,0,0,0,0,0,0
7.861,0,0.3905,0,0,0,0,0,0,0
7.867,0,0.3902,0,0,0,0,0,0,0
7.873,0,0.3899,0,0,0,0,0,0,0
7.879,0,0.3897,0,0,0,0,0,0,0
7.885,0,0.3891,0,0,0,0,0,0,0
7.89,0,0.3885,0,0,0,0,0,0,0
7.896,0,0.3879,0,0,0,0,0,0,0
7.902,0,0.3872,0,0,0,0,0,0,0
7.908,0,0.3864,0,0,0,0,0,0,0
7.914,0,0.3856,0,0,0,0,0,0,0
7.919,0,0.3848,0,0,0,0,0,0,0
7.925,0,0.3842,0,0,0,0,0,0,0
7.931,0,0.3836,0,0,0,0,0,0,0
7.937,0,0.383,0,0,0,0,0,0,0
7.943,0,0.3826,0,0,0,0,0,0,0
7.948,0,0.3824,0,0,0,0,0,0,0
7.954,0,0.3822,0,0,0,0,0,0,0
7.96,0,0.382,0,0,0,0,0,0,0
7.966,0,0.3823,0,0,0,0,0,0,0
7.972,0,0.3826,0,0,0,0,0,0,0
7.977,0,0.3829,0,0,0,0,0,0,0
7.983,0,0.3836,0,0,0,0,0,0,0
7.989,0,0.3844,0,0,0,0,0,0,0
7.995,0,0.3853,0,0,0,0,0,0,0
8.001,0,0.3862,0,0,0,0,0,0,0
8.006,0,0.3873,0,0,0,0,0,0,0
8.012,0,0.3883,0,0,0,0,0,0,0
8.018,0,0.3894,0,0,0,0,0,0,0
8.024,0,0.3905,0,0,0,0,0,0,0
8.03,0,0.3915,0,0,0,0,0,0,0
8.035,0,0.3926,0,0,0,0,0,0,0
8.041,0,0.3936,0,0,0,0,0,0,0
8.047,0,0.3943,0,0,0,0,0,0,0
8.053,0,0.395,0,0,0,0,0,0,0
8.059,0,0.3958,0,0,0,0,0,0,0
8.064,0,0.3962,0,0,0,0,0,0,0
8.07,0,0.3964,0,0,0,0,0,0,0
8.076,0,0.3967,0,0,0,0,0,0,0
8.082,0,0.3968,0,0,0,0,0,0,0
8.088,0,0.3965,0,0,0,0,0,0,0
8.093,0,0.3963,0,0,0,0,0,0,0
8.099,0,0.396,0,0,0,0,0,0,0
8.105,0,0.3954,0,0,0,0,0,0,0
8.111,0,0.3948,0,0,0,0,0,0,0
8.117,0,0.3941,0,0,0,0,0,0,0
8.122,0,0.3934,0,0,0,0,0,0,0
8.128,0,0.3927,0,0,0,0,0,0,0
8.134,0,0.3919,0,0,0,0,0,0,0
8.14,0,0.3912,0,0,0,0,0,0,0
8.146,0,0.3906,0,0,0,0,0,0,0
8.151,0,0.39,0,0,0,0,0,0,0
8.157,0,0.3894,0,0,0,0,0,0,0
8.163,0,0.389,0,0,0,0,0,0,0
8.169,0,0.3887,0,0,0,0,0,0,0
8.175,0,0.3885,0,0,0,0,0,0,0
8.18,0,0.3883,0,0,0,0,0,0,0
8.186,0,0.3884,0,0,0,0,0,0,0
8.192,0,0.3886,0,0,0,0,0,0,0
8.198,0,0.3888,0,0,0,0,0,0,0
8.204,0,0.3891,0,0,0,0,0,0,0
8.209,0,0.3896,0,0,0,0,0,0,0
8.215,0,0.39,0,0,0,0,0,0,0
8.221,0,0.3905,0,0,0,0,0,0,0
8.227,0,0.391,0,0,0,0,0,0,0
8.233,0,0.3915,0,0,0,0,0,0,0
8.238,0,0.392,0,0,0,0,0,0,0
8.244,0,0.3924,0,0,0,0,0,0,0
8.25,0,0.3928,0,0,0,0,0,0,0
8.256,0,0.3931,0,0,0,0,0,0,0
8.262,0,0.3934,0,0,0,0,0,0,0
8.267,0,0.3933,0,0,0,0,0,0,0
8.273,0,0.3933,0,0,0,0,0,0,0
8.279,0,0.3932,0,0,0,0,0,0,0
8.285,0,0.3928,0,0,0,0,0,0,0
8.291,0,0.3923,0,0,0,0,0,0,0
8.296,0,0.3918,0,0,0,0,0,0,0
8.302,0,0.3911,0,0,0,0,0,0,0
8.308,0,0.3903,0,0,0,0,0,0,0
8.314,0,0.3895,0,0,0,0,0,0,0
8.32,0,0.3886,0,0,0,0,0,0,0
8.325,0,0.3876,0,0,0,0,0,0,0
8.331,0,0.3866,0,0,0,0,0,0,0
8.337,0,0.3855,0,0,0,0,0,0,0
8.343,0,0.3845,0,0,0,0,0,0,0
8.349,0,0.3836,0,0,0,0,0,0,0
8.354,0,0.3828,0,0,0,0,0,0,0
8.36,0,0.3819,0,0,0,0,0,0,0
8.366,0,0.3813,0,0,0,0,0,0,0
8.372,0,0.3806,0,0,0,0,0,0,0
8.378,0,0.38,0,0,0,0,0,0,0
8.383,0,0.3796,0,0,0,0,0,0,0
8.389,0,0.3794,0,0,0,0,0,0,0
8.395,0,0.3791,0,0,0,0,0,0,0
8.401,0,0.3789,0,0,0,0,0,0,0
8.407,0,0.3791,0,0,0,0,0,0,0
8.412,0,0.3793,0,0,0,0,0,0,0
8.418,0,0.3795,0,0,0,0,0,0,0
8.424,0,0.3799,0,0,0,0,0,0,0
8.43,0,0.3804,0,0,0,0,0,0,0
8.436,0,0.3809,0,0,0,0,0,0,0
8.441,0,0.3815,0,0,0,0,0,0,0
8.447,0,0.382,0,0,0,0,0,0,0
8.453,0,0.3826,0,0,0,0,0,0,0
8.459,0,0.3832,0,0,0,0,0,0,0
8.465,0,0.3837,0,0,0,0,0,0,0
8.47,0,0.3843,0,0,0,0,0,0,0
8.476,0,0.3848,0,0,0,0,0,0,0
8.482,0,0.3853,0,0,0,0,0,0,0
8.488,0,0.3856,0,0,0,0,0,0,0
8.494,0,0.3859,0,0,0,0,0,0,0
8.499,0,0.3862,0,0,0,0,0,0,0
8.505,0,0.3861,0,0,0,0,0,0,0
8.511,0,0.3858,0,0,0,0,0,0,0
8.517,0,0.3856,0,0,0,0,0,0,0
8.523,0,0.3852,0,0,0,0,0,0,0
8.528,0,0.3847,0,0,0,0,0,0,0
8.534,0,0.3841,0,0,0,0,0,0,0
8.54,0,0.3836,0,0,0,0,0,0,0
8.546,0,0.3827,0,0,0,0,0,0,0
8.552,0,0.3818,0,0,0,0,0,0,0
8.557,0,0.3809,0,0,0,0,0,0,0
8.563,0,0.3799,0,0,0,0,0,0,0
8.569,0,0.3788,0,0,0,0,0,0,0
8.575,0,0.3776,0,0,0,0,0,0,0
8.581,0,0.3765,0,0,0,0,0,0,0
8.586,0,0.3749,0,0,0,0,0,0,0
8.592,0,0.3733,0,0,0,0,0,0,0
8.598,0,0.3718,0,0,0,0,0,0,0
8.604,0,0.3694,0,0,0,0,0,0,0
8.61,0,0.3666,0,0,0,0,0,0,0
8.615,0,0.3638,0,0,0,0,0,0,0
8.621,0,0.3602,0,0,0,0,0,0,0
8.627,0,0.3532,0,0,0,0,0,0,0
8.633,0,0.3462,0,0,0,0,0,0,0
8.639,0,0.3392,0,0,0,0,0,0,0
8.644,0,0.3273,0,0,0,0,0,0,0
8.65,0,0.3137,0,0,0,0,0,0,0
8.656,0,0.3002,0,0,0,0,0,0,0
8.662,0,0.2847,0,0,0,0,0,0,0
8.668,0,0.2648,0,0,0,0,0,0,0
8.673,0,0.2449,0,0,0,0,0,0,0
8.679,0,0.225,0,0,0,0,0,0,0
8.685,0,0.2035,0,0,0,0,0,0,0
8.691,0,0.1818,0,0,0,0,0,0,0
8.697,0,0.1601,0,0,0,0,0,0,0
8.702,0,0.1402,0,0,0,0,0,0,0
8.708,0,0.1228,0,0,0,0,0,0,0
8.714,0,0.1054,0,0,0,0,0,0,0
8.72,0,0.0881,0,0,0,0,0,0,0
8.726,0,0.0764,0,0,0,0,0,0,0
8.731,0,0.0649,0,0,0,0,0,0,0
8.737,0,0.0535,0,0,0,0,0,0,0
8.743,0,0.0448,0.0004,0,0,0,0,0,0
8.749,0,0.0386,0.0012,0,0,0,0,0,0
8.755,0,0.0324,0.002,0,0,0,0,0,0
8.76,0,0.0264,0.0029,0,0,0,0,0,0
8.766,0,0.0231,0.0056,0,0,0,0,0,0
8.772,0,0.0198,0.0082,0,0,0,0,0,0
8.778,0,0.0165,0.0109,0,0,0,0,0,0
8.784,0,0.0141,0.0127,0,0,0,0,0,0
8.789,0,0.0123,0.0139,0,0,0,0,0,0
8.795,0,0.0104,0.0151,0,0,0,0,0,0
8.801,0,0.0087,0.0156,0,0,0,0,0,0
8.807,0,0.0077,0.013,0,0,0,0,0,0
8.813,0,0.0067,0.0104,0,0,0,0,0,0
8.818,0,0.0057,0.0078,0,0,0,0,0,0
8.824,0,0.005,0.0062,0,0,0,0,0,0
8.83,0,0.0045,0.005,0,0,0,0,0,0
8.836,0,0.0039,0.0038,0,0,0,0,0,0
8.842,0,0.0034,0.0029,0,0,0,0,0,0
8.847,0,0.0031,0.0029,0,0,0,0,0,0
8.853,0,0.0027,0.0029,0,0,0,0,0,0
8.859,0,0.0024,0.0029,0,0,0,0,0,0
8.865,0,0.0021,0.0033,0,0,0,0,0,0
8.871,0,0.0019,0.0038,0,0,0,0,0,0
8.876,0,0.0017,0.0043,0,0,0,0,0,0
8.882,0,0.0016,0.0052,0,0,0,0,0,0
8.888,0,0.0014,0.0065,0,0,0,0,0,0
8.894,0,0.0013,0.0078,0,0,0,0,0,0
8.9,0,0.0012,0.0092,0,0,0,0,0,0
8.905,0,0.0011,0.0119,0,0,0,0,0,0
8.911,0,0.001,0.0147,0,0,0,0,0,0
8.917,0,0.0009,0.0174,0,0,0,0,0,0
8.923,0,0.0008,0.0211,0,0,0,0,0,0
8.929,0,0.0008,0.0258,0,0,0,0,0,0
8.934,0,0.0007,0.0305,0,0,0,0,0,0
8.94,0,0.0006,0.0352,0,0,0,0,0,0
8.946,0,0.0006,0.0416,0,0,0,0,0,0
8.952,0,0.0006,0.0481,0,0,0,0,0,0
8.958,0,0.0005,0.0545,0,0,0,0,0,0
8.963,0,0.0005,0.0623,0,0,0,0,0,0
8.969,0,0.0005,0.0711,0,0,0,0,0,0
8.975,0,0.0004,0.0799,0,0,0,0,0,0
8.981,0,0.0004,0.0894,0,0,0,0,0,0
8.987,0,0.0004,0.1029,0,0,0,0,0,0
8.992,0,0.0004,0.1163,0,0,0,0,0,0
8.998,0,0.0004,0.1298,0,0,0,0,0,0
9.004,0,0.0004,0.1482,0,0,0,0,0,0
9.01,0,0.0004,0.1687,0,0,0,0,0,0
9.016,0,0.0003,0.1893,0,0,0,0,0,0
9.021,0,0.0003,0.2109,0,0,0,0,0,0
9.027,0,0.0003,0.2357,0,0,0,0,0,0
9.033,0,0.0003,0.2605,0,0,0,0,0,0
9.039,0,0.0003,0.2853,0,0,0,0,0,0
9.045,0,0.0003,0.3036,0,0,0,0,0,0
9.05,0,0.0003,0.3202,0,0,0,0,0,0
9.056,0,0.0003,0.3369,0,0,0,0,0,0
9.062,0,0.0003,0.3482,0,0,0,0,0,0
9.068,0,0.0003,0.3494,0,0,0,0,0,0
9.074,0,0.0003,0.3506,0,0,0,0,0,0
9.079,0,0.0003,0.3518,0,0,0,0,0,0
9.085,0,0.0003,0.347,0,0,0,0,0,0
9.091,0,0.0003,0.3414,0,0,0,0,0,0
9.097,0,0.0003,0.3358,0,0,0,0,0,0
9.103,0,0.0003,0.3312,0,0,0,0,0,0
9.108,0,0.0003,0.3277,0,0,0,0,0,0
9.114,0,0.0003,0.3242,0,0,0,0,0,0
9.12,0,0.0003,0.3208,0,0,0,0,0,0
9.126,0,0.0003,0.3223,0,0,0,0,0,0
9.132,0,0.0003,0.3239,0,0,0,0,0,0
9.137,0,0.0003,0.3255,0,0,0,0,0,0
9.143,0,0.0003,0.3292,0,0,0,0,0,0
9.149,0,0.0003,0.3347,0,0,0,0,0,0
9.155,0,0.0003,0.3401,0,0,0,0,0,0
9.161,0,0.0003,0.3457,0,0,0,0,0,0
9.166,0,0.0003,0.3518,0,0,0,0,0,0
9.172,0,0.0003,0.358,0,0,0,0,0,0
9.178,0,0.0003,0.3641,0,0,0,0,0,0
9.184,0,0.0003,0.3693,0,0,0,0,0,0
9.19,0,0.0002,0.374,0,0,0,0,0,0
9.195,0,0.0002,0.3787,0,0,0,0,0,0
9.201,0,0.0002,0.383,0,0,0,0,0,0
9.207,0,0.0002,0.3855,0,0,0,0,0,0
9.213,0,0.0002,0.388,0,0,0,0,0,0
9.219,0,0.0002,0.3905,0,0,0,0,0,0
9.224,0,0.0002,0.3916,0,0,0,0,0,0
9.23,0,0.0002,0.3922,0,0,0,0,0,0
9.236,0,0.0002,0.3928,0,0,0,0,0,0
9.242,0,0.0001,0.393,0,0,0,0,0,0
9.248,0,0.0001,0.3926,0,0,0,0,0,0
9.253,0,0.0001,0.3921,0,0,0,0,0,0
9.259,0,0.0001,0.3917,0,0,0,0,0,0
9.265,0,0.0001,0.3908,0,0,0,0,0,0
9.271,0,0.0001,0.3898,0,0,0,0,0,0
9.277,0,0.0001,0.3889,0,0,0,0,0,0
9.282,0,0.0001,0.3878,0,0,0,0,0,0
9.288,0,0.0001,0.3867,0,0,0,0,0,0
9.294,0,0.0001,0.3856,0,0,0,0,0,0
9.3,0,0.0001,0.3845,0,0,0,0,0,0
9.306,0,0.0001,0.3835,0,0,0,0,0,0
9.311,0,0.0001,0.3825,0,0,0,0,0,0
9.317,0,0.0001,0.3815,0,0,0,0,0,0
9.323,0,0.0001,0.3807,0,0,0,0,0,0
9.329,0,0.0001,0.38,0,0,0,0,0,0
9.335,0,0,0.3793,0,0,0,0,0,0
9.34,0,0,0.3786,0,0,0,0,0,0
9.346,0,0,0.3784,0,0,0,0,0,0
9.352,0,0,0.3782,0,0,0,0,0,0
9.358,0,0,0.3779,0,0,0,0,0,0
9.364,0,0,0.378,0,0,0,0,0,0
9.369,0,0,0.3783,0,0,0,0,0,0
9.375,0,0,0.3786,0,0,0,0,0,0
9.381,0,0,0.379,0,0,0,0,0,0
9.387,0,0,0.3798,0,0,0,0,0,0
9.393,0,0,0.3806,0,0,0,0,0,0
9.398,0,0,0.3814,0,0,0,0,0,0
9.404,0,0,0.3823,0,0,0,0,0,0
9.41,0,0,0.3833,0,0,0,0,0,0
9.416,0,0,0.3843,0,0,0,0,0,0
9.422,0,0,0.3853,0,0,0,0,0,0
9.427,0,0,0.3862,0,0,0,0,0,0
9.433,0,0,0.3871,0,0,0,0,0,0
9.439,0,0,0.388,0,0,0,0,0,0
9.445,0,0,0.3887,0,0,0,0,0,0
9.451,0,0,0.3894,0,0,0,0,0,0
9.456,0,0,0.39,0,0,0,0,0,0
9.462,0,0,0.3906,0,0,0,0,0,0
9.468,0,0,0.391,0,0,0,0,0,0
9.474,0,0,0.3915,0,0,0,0,0,0
9.48,0,0,0.3919,0,0,0,0,0,0
9.485,0,0,0.3923,0,0,0,0,0,0
9.491,0,0,0.3927,0,0,0,0,0,0
9.497,0,0,0.393,0,0,0,0,0,0
9.503,0,0,0.3934,0,0,0,0,0,0
9.509,0,0,0.3938,0,0,0,0,0,0
9.514,0,0,0.3942,0,0,0,0,0,0
9.52,0,0,0.3946,0,0,0,0,0,0
9.526,0,0,0.3951,0,0,0,0,0,0
9.532,0,0,0.3955,0,0,0,0,0,0
9.538,0,0,0.396,0,0,0,0,0,0
9.543,0,0,0.3964,0,0,0,0,0,0
9.549,0,0,0.3968,0,0,0,0,0,0
9.555,0,0,0.3972,0,0,0,0,0,0
9.561,0,0,0.3976,0,0,0,0,0,0
9.567,0,0,0.3978,0,0,0,0,0,0
9.572,0,0,0.398,0,0,0,0,0,0
9.578,0,0,0.3982,0,0,0,0,0,0
9.584,0,0,0.3981,0,0,0,0,0,0
9.59,0,0,0.3979,0,0,0,0,0,0
9.596,0,0,0.3977,0,0,0,0,0,0
9.601,0,0,0.3974,0,0,0,0,0,0
9.607,0,0,0.3968,0,0,0,0,0,0
9.613,0,0,0.3963,0,0,0,0,0,0
9.619,0,0,0.3957,0,0,0,0,0,0
9.625,0,0,0.3951,0,0,0,0,0,0
9.63,0,0,0.3944,0,0,0,0,0,0
9.636,0,0,0.3937,0,0,0,0,0,0
9.642,0,0,0.3931,0,0,0,0,0,0
9.648,0,0,0.3925,0,0,0,0,0,0
9.654,0,0,0.392,0,0,0,0,0,0
9.659,0,0,0.3914,0,0,0,0,0,0
9.665,0,0,0.3911,0,0,0,0,0,0
9.671,0,0,0.3908,0,0,0,0,0,0
9.677,0,0,0.3905,0,0,0,0,0,0
9.683,0,0,0.3903,0,0,0,0,0,0
9.688,0,0,0.3903,0,0,0,0,0,0
9.694,0,0,0.3904,0,0,0,0,0,0
9.7,0,0,0.3904,0,0,0,0,0,0
9.706,0,0,0.3907,0,0,0,0,0,0
9.712,0,0,0.391,0,0,0,0,0,0
9.717,0,0,0.3913,0,0,0,0,0,0
9.723,0,0,0.3917,0,0,0,0,0,0
9.729,0,0,0.3922,0,0,0,0,0,0
9.735,0,0,0.3927,0,0,0,0,0,0
9.741,0,0,0.3932,0,0,0,0,0,0
9.746,0,0,0.3937,0,0,0,0,0,0
9.752,0,0,0.3941,0,0,0,0,0,0
9.758,0,0,0.3946,0,0,0,0,0,0
9.764,0,0,0.3949,0,0,0,0,0,0
9.77,0,0,0.3952,0,0,0,0,0,0
9.775,0,0,0.3955,0,0,0,0,0,0
9.781,0,0,0.3957,0,0,0,0,0,0
9.787,0,0,0.3958,0,0,0,0,0,0
9.793,0,0,0.3959,0,0,0,0,0,0
9.799,0,0,0.3959,0,0,0,0,0,0
9.804,0,0,0.3959,0,0,0,0,0,0
9.81,0,0,0.3958,0,0,0,0,0,0
9.816,0,0,0.3957,0,0,0,0,0,0
9.822,0,0,0.3956,0,0,0,0,0,0
9.828,0,0,0.3953,0,0,0,0,0,0
9.833,0,0,0.395,0,0,0,0,0,0
9.839,0,0,0.3948,0,0,0,0,0,0
9.845,0,0,0.3945,0,0,0,0,0,0
9.851,0,0,0.3942,0,0,0,0,0,0
9.857,0,0,0.3939,0,0,0,0,0,0
9.862,0,0,0.3936,0,0,0,0,0,0
9.868,0,0,0.3934,0,0,0,0,0,0
9.874,0,0,0.3932,0,0,0,0,0,0
9.88,0,0,0.3931,0,0,0,0,0,0
9.886,0,0,0.393,0,0,0,0,0,0
9.891,0,0,0.393,0,0,0,0,0,0
9.897,0,0,0.3929,0,0,0,0,0,0
9.903,0,0,0.3929,0,0,0,0,0,0
9.909,0,0,0.3928,0,0,0,0,0,0
9.915,0,0,0.3927,0,0,0,0,0,0
9.92,0,0,0.3927,0,0,0,0,0,0
9.926,0,0,0.3925,0,0,0,0,0,0
9.932,0,0,0.3924,0,0,0,0,0,0
9.938,0,0,0.3922,0,0,0,0,0,0
9.944,0,0,0.392,0,0,0,0,0,0
9.949,0,0,0.3917,0,0,0,0,0,0
9.955,0,0,0.3914,0,0,0,0,0,0
9.961,0,0,0.3912,0,0,0,0,0,0
9.967,0,0,0.3909,0,0,0,0,0,0
9.973,0,0,0.3905,0,0,0,0,0,0
9.978,0,0,0.3902,0,0,0,0,0,0
9.984,0,0,0.3899,0,0,0,0,0,0
9.99,0,0,0.3897,0,0,0,0,0,0
9.996,0,0,0.3895,0,0,0,0,0,0
10.002,0,0,0.3893,0,0,0,0,0,0
10.007,0,0,0.3895,0,0,0,0,0,0
10.013,0,0,0.3897,0,0,0,0,0,0
10.019,0,0,0.3898,0,0,0,0,0,0
10.025,0,0,0.3902,0,0,0,0,0,0
10.031,0,0,0.3905,0,0,0,0,0,0
10.036,0,0,0.3909,0,0,0,0,0,0
10.042,0,0,0.3914,0,0,0,0,0,0
10.048,0,0,0.392,0,0,0,0,0,0
10.054,0,0,0.3926,0,0,0,0,0,0
10.06,0,0,0.3931,0,0,0,0,0,0
10.065,0,0,0.3939,0,0,0,0,0,0
10.071,0,0,0.3947,0,0,0,0,0,0
10.077,0,0,0.3955,0,0,0,0,0,0
10.083,0,0,0.3964,0,0,0,0,0,0
10.089,0,0,0.3973,0,0,0,0,0,0
10.094,0,0,0.3982,0,0,0,0,0,0
10.1,0,0,0.3991,0,0,0,0,0,0
10.106,0,0,0.3999,0,0,0,0,0,0
10.112,0,0,0.4007,0,0,0,0,0,0
10.118,0,0,0.4016,0,0,0,0,0,0
10.123,0,0,0.4023,0,0,0,0,0,0
10.129,0,0,0.4029,0,0,0,0,0,0
10.135,0,0,0.4035,0,0,0,0,0,0
10.141,0,0,0.404,0,0,0,0,0,0
10.147,0,0,0.4043,0,0,0,0,0,0
10.152,0,0,0.4047,0,0,0,0,0,0
10.158,0,0,0.405,0,0,0,0,0,0
10.164,0,0,0.4052,0,0,0,0,0,0
10.17,0,0,0.4053,0,0,0,0,0,0
10.176,0,0,0.4054,0,0,0,0,0,0
10.181,0,0,0.4054,0,0,0,0,0,0
10.187,0,0,0.4053,0,0,0,0,0,0
10.193,0,0,0.4052,0,0,0,0,0,0
10.199,0,0,0.4051,0,0,0,0,0,0
10.205,0,0,0.4049,0,0,0,0,0,0
10.21,0,0,0.4047,0,0,0,0,0,0
10.216,0,0,0.4045,0,0,0,0,0,0
10.222,0,0,0.4042,0,0,0,0,0,0
10.228,0,0,0.404,0,0,0,0,0,0
10.234,0,0,0.4038,0,0,0,0,0,0
10.239,0,0,0.4036,0,0,0,0,0,0
10.245,0,0,0.4035,0,0,0,0,0,0
10.251,0,0,0.4034,0.0001,0,0,0,0,0
10.257,0,0,0.4032,0.0001,0,0,0,0,0
10.263,0,0,0.4032,0.0001,0,0,0,0,0
10.268,0,0,0.4032,0.0001,0,0,0,0,0
10.274,0,0,0.4032,0.0001,0,0,0,0,0
10.28,0,0,0.4033,0.0001,0,0,0,0,0
10.286,0,0,0.4035,0.0001,0,0,0,0,0
10.292,0,0,0.4036,0.0001,0,0,0,0,0
10.297,0,0,0.4038,0.0001,0,0,0,0,0
10.303,0,0,0.404,0.0001,0,0,0,0,0
10.309,0,0,0.4043,0.0001,0,0,0,0,0
10.315,0,0,0.4046,0.0001,0,0,0,0,0
10.321,0,0,0.4049,0.0001,0,0,0,0,0
10.326,0,0,0.4052,0.0002,0,0,0,0,0
10.332,0,0,0.4056,0.0002,0,0,0,0,0
10.338,0,0,0.4059,0.0002,0,0,0,0,0
10.344,0,0,0.4062,0.0002,0,0,0,0,0
10.35,0,0,0.4065,0.0002,0,0,0,0,0
10.355,0,0,0.4068,0.0002,0,0,0,0,0
10.361,0,0,0.4071,0.0002,0,0,0,0,0
10.367,0,0,0.4074,0.0002,0,0,0,0,0
10.373,0,0,0.4077,0.0002,0,0,0,0,0
10.379,0,0,0.408,0.0002,0,0,0,0,0
10.384,0,0,0.4082,0.0002,0,0,0,0,0
10.39,0,0,0.4085,0.0003,0,0,0,0,0
10.396,0,0,0.4088,0.0003,0,0,0,0,0
10.402,0,0,0.4091,0.0003,0,0,0,0,0
10.408,0,0,0.4093,0.0003,0,0,0,0,0
10.413,0,0,0.4096,0.0003,0,0,0,0,0
10.419,0,0,0.4099,0.0003,0,0,0,0,0
10.425,0,0,0.4101,0.0003,0,0,0,0,0
10.431,0,0,0.4104,0.0004,0,0,0,0,0
10.437,0,0,0.4107,0.0004,0,0,0,0,0
10.442,0,0,0.411,0.0004,0,0,0,0,0
10.448,0,0,0.4114,0.0004,0,0,0,0,0
10.454,0,0,0.4117,0.0004,0,0,0,0,0
10.46,0,0,0.4121,0.0004,0,0,0,0,0
10.466,0,0,0.4125,0.0004,0,0,0,0,0
10.471,0,0,0.4129,0.0005,0,0,0,0,0
10.477,0,0,0.4133,0.0005,0,0,0,0,0
10.483,0,0,0.4136,0.0005,0,0,0,0,0
10.489,0,0,0.414,0.0006,0,0,0,0,0
10.495,0,0,0.4143,0.0006,0,0,0,0,0
10.5,0,0,0.4146,0.0006,0,0,0,0,0
10.506,0,0,0.4143,0.0007,0,0,0,0,0
10.512,0,0,0.414,0.0007,0,0,0,0,0
10.518,0,0,0.4138,0.0008,0,0,0,0,0
10.524,0,0,0.4134,0.0008,0,0,0,0,0
10.529,0,0,0.4129,0.0009,0,0,0,0,0
10.535,0,0,0.4124,0.001,0,0,0,0,0
10.541,0,0,0.4119,0.001,0,0,0,0,0
10.547,0,0,0.4112,0.0011,0,0,0,0,0
10.553,0,0,0.4105,0.0012,0,0,0,0,0
10.558,0,0,0.4098,0.0012,0,0,0,0,0
10.564,0,0,0.409,0.0013,0,0,0,0,0
10.57,0,0,0.4081,0.0014,0,0,0,0,0
10.576,0,0,0.4072,0.0015,0,0,0,0,0
10.582,0,0,0.4064,0.0017,0,0,0,0,0
10.587,0,0,0.4054,0.0018,0,0,0,0,0
10.593,0,0,0.4045,0.0019,0,0,0,0,0
10.599,0,0,0.4035,0.0021,0,0,0,0,0
10.605,0,0,0.4026,0.0022,0,0,0,0,0
10.611,0,0,0.4017,0.0024,0,0,0,0,0
10.616,0,0,0.4007,0.0026,0,0,0,0,0
10.622,0,0,0.3999,0.0028,0,0,0,0,0
10.628,0,0,0.3991,0.003,0,0,0,0,0
10.634,0,0,0.3983,0.0033,0,0,0,0,0
10.64,0,0,0.3975,0.0035,0,0,0,0,0
10.645,0,0,0.3969,0.0038,0,0,0,0,0
10.651,0,0,0.3963,0.0041,0,0,0,0,0
10.657,0,0,0.3957,0.0044,0,0,0,0,0
10.663,0,0,0.3952,0.0048,0,0,0,0,0
10.669,0,0,0.3949,0.0052,0,0,0,0,0
10.674,0,0,0.3945,0.0056,0,0,0,0,0
10.68,0,0,0.3942,0.0061,0,0,0,0,0
10.686,0,0,0.394,0.0066,0,0,0,0,0
10.692,0,0,0.3938,0.0072,0,0,0,0,0
10.698,0,0,0.3937,0.0077,0,0,0,0,0
10.703,0,0,0.3935,0.0084,0,0,0,0,0
10.709,0,0,0.3934,0.0091,0,0,0,0,0
10.715,0,0,0.3933,0.0098,0,0,0,0,0
10.721,0,0,0.3932,0.0106,0,0,0,0,0
10.727,0,0,0.393,0.0115,0,0,0,0,0
10.732,0,0,0.3927,0.0124,0,0,0,0,0
10.738,0,0,0.3924,0.0134,0,0,0,0,0
10.744,0,0,0.3919,0.0145,0,0,0,0,0
10.75,0,0,0.3912,0.0157,0,0,0,0,0
10.756,0,0,0.3905,0.0168,0,0,0,0,0
10.761,0,0,0.3896,0.0181,0,0,0,0,0
10.767,0,0,0.3882,0.0196,0,0,0,0,0
10.773,0,0,0.3868,0.0211,0,0,0,0,0
10.779,0,0,0.3853,0.0226,0,0,0,0,0
10.785,0,0,0.3829,0.0244,0,0,0,0,0
10.79,0,0,0.3803,0.0263,0,0,0,0,0
10.796,0,0,0.3777,0.0281,0,0,0,0,0
10.802,0,0,0.3742,0.0302,0,0,0,0,0
10.808,0,0,0.3693,0.0326,0,0,0,0,0
10.814,0,0,0.3643,0.035,0,0,0,0,0
10.819,0,0,0.3594,0.0375,0,0,0,0,0
10.825,0,0,0.3516,0.0405,0,0,0,0,0
10.831,0,0,0.3435,0.0436,0,0,0,0,0
10.837,0,0,0.3354,0.0467,0,0,0,0,0
10.843,0,0,0.3257,0.0501,0,0,0,0,0
10.848,0,0,0.3142,0.054,0,0,0,0,0
10.854,0,0,0.3028,0.0579,0,0,0,0,0
10.86,0,0,0.2913,0.0618,0,0,0,0,0
10.866,0,0,0.2771,0.0667,0,0,0,0,0
10.872,0,0,0.2629,0.0715,0,0,0,0,0
10.877,0,0,0.2488,0.0763,0,0,0,0,0
10.883,0,0,0.2339,0.0818,0,0,0,0,0
10.889,0,0,0.2184,0.0877,0,0,0,0,0
10.895,0,0,0.2029,0.0936,0,0,0,0,0
10.901,0,0,0.1875,0.0996,0,0,0,0,0
10.906,0,0,0.1725,0.1067,0,0,0,0,0
